year,conm,직명코드,직명,name_ts,name,regist_num,birthdate
2019,한국전자인증(주),721,사외이사,이용경,이용경,214-86-30830,194306
2019,한국전자인증(주),721,사외이사,임흥순,임흥순,214-86-30830,194809
2017,한국전자인증(주),721,사외이사,임흥순,임흥순,214-86-30830,194809
2018,한국전자인증(주),721,사외이사,양승택,양승택,214-86-30830,193910
2018,한국전자인증(주),721,사외이사,임흥순,임흥순,214-86-30830,194809
2017,한국전자인증(주),721,사외이사,양승택,양승택,214-86-30830,193910
2019,한국전자인증(주),721,사외이사,Bernhard Egger,BernhardEgger,214-86-30830,197505
2019,한국전파기지국(주),721,사외이사,이숭희,이숭희,214-86-12657,196404
2018,한국전파기지국(주),721,사외이사,이숭희,이숭희,214-86-12657,196404
2019,한국전파기지국(주),721,사외이사,김종원,김종원,214-86-12657,195204
2018,한국전파기지국(주),721,사외이사,김종원,김종원,214-86-12657,195204
2017,한국전파기지국(주),721,사외이사,김종원,김종원,214-86-12657,195204
2017,한국전파기지국(주),721,사외이사,이숭희,이숭희,214-86-12657,196404
2017,한국전파기지국(주),721,사외이사,최승원,최승원,214-86-12657,195705
2018,한국정밀기계(주),721,사외이사,조정근,조정근,608-81-31228,195404
2017,한국정밀기계(주),721,사외이사,조정근,조정근,608-81-31228,195404
2019,한국정밀기계(주),721,사외이사,조정근,조정근,608-81-31228,195404
2018,한국정보공학(주),721,사외이사,서길수,서길수,229-81-18298,196104
2018,한국정보공학(주),721,사외이사,이승목,이승목,229-81-18298,196501
2019,한국정보공학(주),721,사외이사,서길수,서길수,229-81-18298,196104
2017,한국정보공학(주),721,사외이사,이승목,이승목,229-81-18298,196501
2017,한국정보공학(주),721,사외이사,서길수,서길수,229-81-18298,196104
2018,한국정보인증(주),721,사외이사,배경율,배경율,110-81-41568,195605
2018,한국정보인증(주),721,사외이사,김희상,김희상,110-81-41568,195308
2019,한국정보인증(주),721,사외이사,이종재,이종재,110-81-41568,196101
2019,한국정보인증(주),721,사외이사,김성수,김성수,110-81-41568,196204
2017,한국정보인증(주),721,사외이사,김동현,김동현,110-81-41568,196312
2017,한국정보인증(주),721,사외이사,배경율,배경율,110-81-41568,195605
2017,한국정보인증(주),721,사외이사,김희상,김희상,110-81-41568,195308
2019,한국정보통신(주),751,사외이사(감사위원),이동진,이동진,116-81-19948,196209
2018,한국정보통신(주),751,사외이사(감사위원),임봉수,임봉수,116-81-19948,195809
2019,한국정보통신(주),751,사외이사(감사위원),임봉수,임봉수,116-81-19948,195809
2019,한국정보통신(주),751,사외이사(감사위원),신요안,신요안,116-81-19948,196501
2018,한국정보통신(주),751,사외이사(감사위원),이동진,이동진,116-81-19948,196209
2017,한국정보통신(주),751,사외이사(감사위원),이동진,이동진,116-81-19948,196209
2017,한국정보통신(주),751,사외이사(감사위원),임봉수,임봉수,116-81-19948,195809
2017,한국정보통신(주),751,사외이사(감사위원),채기준,채기준,116-81-19948,195710
2018,한국정보통신(주),751,사외이사(감사위원),채기준,채기준,116-81-19948,195710
2018,한국제7호기업인수목적(주),721,사외이사,김지원,김지원,486-81-00936,197401
2019,한국제7호기업인수목적(주),721,사외이사,김지원,김지원,486-81-00936,197401
2018,한국제8호기업인수목적(주),721,사외이사,이대훈,이대훈,587-81-01164,197904
2019,한국제8호기업인수목적(주),721,사외이사,이대훈,이대훈,587-81-01164,197904
2017,한국조선해양(주),751,사외이사(감사위원),최혁,최혁,620-81-00012,195501
2017,한국조선해양(주),751,사외이사(감사위원),권오규,권오규,620-81-00012,195206
2017,한국조선해양(주),751,사외이사(감사위원),유국현,유국현,620-81-00012,195101
2017,한국조선해양(주),751,사외이사(감사위원),홍기현,홍기현,620-81-00012,195801
2018,한국조선해양(주),751,사외이사(감사위원),유국현,유국현,620-81-00012,195101
2018,한국조선해양(주),721,사외이사,최혁,최혁,620-81-00012,195509
2018,한국조선해양(주),721,사외이사,윤용로,윤용로,620-81-00012,195510
2018,한국조선해양(주),751,사외이사(감사위원),임석식,임석식,620-81-00012,195307
2018,한국조선해양(주),751,사외이사(감사위원),홍기현,홍기현,620-81-00012,195801
2019,한국조선해양(주),751,사외이사(감사위원),윤용로,윤용로,620-81-00012,195510
2019,한국조선해양(주),751,사외이사(감사위원),임석식,임석식,620-81-00012,195307
2019,한국조선해양(주),751,사외이사(감사위원),유국현,유국현,620-81-00012,195101
2019,한국조선해양(주),751,사외이사(감사위원),최혁,최혁,620-81-00012,195509
2019,한국주강(주),721,사외이사,정명교,정명교,608-81-05400,195110
2018,한국주강(주),721,사외이사,정명교,정명교,608-81-05400,195110
2017,한국주강(주),721,사외이사,정명교,정명교,608-81-05400,195110
2019,한국주철관공업(주),721,사외이사,홍선표,홍선표,603-81-04347,196503
2019,한국주철관공업(주),721,사외이사,오주근,오주근,603-81-04347,194512
2019,한국주철관공업(주),721,사외이사,박옥봉,박옥봉,603-81-04347,194910
2020,한국주철관공업(주),721,사외이사,이석호,이석호,603-81-04347,194704
2020,한국주철관공업(주),721,사외이사,홍선표,홍선표,603-81-04347,196503
2020,한국주철관공업(주),721,사외이사,박옥봉,박옥봉,603-81-04347,194910
2018,한국주철관공업(주),721,사외이사,박옥봉,박옥봉,603-81-04347,194910
2018,한국주철관공업(주),721,사외이사,오주근,오주근,603-81-04347,194512
2017,한국주철관공업(주),721,사외이사,박옥봉,박옥봉,603-81-04347,194910
2017,한국주철관공업(주),721,사외이사,오주근,오주근,603-81-04347,194512
2018,한국지역난방공사,721,사외이사,황하성,황하성,129-82-02760,196808
2018,한국지역난방공사,721,사외이사,조계수,조계수,129-82-02760,196202
2018,한국지역난방공사,751,사외이사(감사위원),홍복이,홍복이,129-82-02760,197203
2018,한국지역난방공사,721,사외이사,곽노선,곽노선,129-82-02760,196309
2018,한국지역난방공사,751,사외이사(감사위원),정이수,정이수,129-82-02760,198201
2019,한국지역난방공사,721,사외이사,조계수,조계수,129-82-02760,196202
2019,한국지역난방공사,721,사외이사,양승환,양승환,129-82-02760,196003
2019,한국지역난방공사,751,사외이사(감사위원),정이수,정이수,129-82-02760,198201
2019,한국지역난방공사,751,사외이사(감사위원),홍복이,홍복이,129-82-02760,197203
2019,한국지역난방공사,721,사외이사,황하성,황하성,129-82-02760,196808
2018,한국지역난방공사,721,사외이사,서병훈,서병훈,129-82-02760,195402
2018,한국지역난방공사,721,사외이사,양승환,양승환,129-82-02760,196003
2017,한국지역난방공사,751,사외이사(감사위원),최회원,최회원,129-82-02760,194912
2017,한국지역난방공사,721,사외이사,이철상,이철상,129-82-02760,195406
2017,한국지역난방공사,751,사외이사(감사위원),서병훈,서병훈,129-82-02760,195402
2017,한국지역난방공사,721,사외이사,이용환,이용환,129-82-02760,194907
2017,한국지역난방공사,751,사외이사(감사위원),임헌조,임헌조,129-82-02760,196609
2017,한국지역난방공사,721,사외이사,이보희,이보희,129-82-02760,194701
2017,한국지역난방공사,721,사외이사,박승연,박승연,129-82-02760,195010
2019,한국철강(주),751,사외이사(감사위원),박효주,박효주,609-81-84470,195511
2019,한국철강(주),751,사외이사(감사위원),노건호,노건호,609-81-84470,196205
2019,한국철강(주),751,사외이사(감사위원),김중명,김중명,609-81-84470,194612
2018,한국철강(주),751,사외이사(감사위원),박종만,박종만,609-81-84470,195005
2017,한국철강(주),751,사외이사(감사위원),박효주,박효주,609-81-84470,195511
2017,한국철강(주),751,사외이사(감사위원),정문호,정문호,609-81-84470,193912
2017,한국철강(주),721,사외이사,박종만,박종만,609-81-84470,195005
2018,한국철강(주),751,사외이사(감사위원),박효주,박효주,609-81-84470,195511
2018,한국철강(주),751,사외이사(감사위원),정문호,정문호,609-81-84470,193912
2019,한국캐피탈(주),751,사외이사(감사위원),김광희,김광희,314-81-15454,195811
2019,한국캐피탈(주),751,사외이사(감사위원),신광식,신광식,314-81-15454,196001
2019,한국캐피탈(주),751,사외이사(감사위원),김현경,김현경,314-81-15454,195905
2019,한국캐피탈(주),751,사외이사(감사위원),정창모,정창모,314-81-15454,195601
2018,한국캐피탈(주),751,사외이사(감사위원),홍인수,홍인수,314-81-15454,195505
2018,한국캐피탈(주),751,사외이사(감사위원),정창모,정창모,314-81-15454,195601
2018,한국캐피탈(주),751,사외이사(감사위원),김명현,김명현,314-81-15454,195702
2017,한국캐피탈(주),751,사외이사(감사위원),정창모,정창모,314-81-15454,195601
2017,한국캐피탈(주),751,사외이사(감사위원),홍인수,홍인수,314-81-15454,195505
2017,한국캐피탈(주),751,사외이사(감사위원),김명현,김명현,314-81-15454,195702
2017,한국컴퓨터(주),721,사외이사,박명식,박명식,513-81-08185,193905
2018,한국컴퓨터(주),721,사외이사,박명식,박명식,513-81-08185,193905
2019,한국컴퓨터(주),721,사외이사,박명식,박명식,513-81-08185,193905
2017,한국콜마(주),721,사외이사,오성근,오성근,307-81-38444,196105
2018,한국콜마(주),721,사외이사,오성근,오성근,307-81-38444,196105
2018,한국콜마(주),721,사외이사,이시가미토시유키,이시가미토시유키,307-81-38444,
2019,한국콜마(주),721,사외이사,이성호,이성호,307-81-38444,195708
2019,한국콜마(주),721,사외이사,오성근,오성근,307-81-38444,196105
2017,한국콜마(주),721,사외이사,최한곤,최한곤,307-81-38444,196110
2017,한국콜마(주),721,사외이사,이시가미토시유키,이시가미토시유키,307-81-38444,
2018,한국콜마홀딩스(주),721,사외이사,남동국,남동국,307-81-02816,195710
2018,한국콜마홀딩스(주),721,사외이사,이민화,이민화,307-81-02816,195312
2019,한국콜마홀딩스(주),721,사외이사,오세인,오세인,307-81-02816,196510
2019,한국콜마홀딩스(주),721,사외이사,남동국,남동국,307-81-02816,195710
2017,한국콜마홀딩스(주),721,사외이사,최찬오,최찬오,307-81-02816,196912
2017,한국콜마홀딩스(주),721,사외이사,김구철,김구철,307-81-02816,196008
2017,한국타이어앤테크놀로지(주),751,사외이사(감사위원),정창화,정창화,220-88-43431,197402
2017,한국타이어앤테크놀로지(주),751,사외이사(감사위원),홍성필,홍성필,220-88-43431,196211
2018,한국타이어앤테크놀로지(주),751,사외이사(감사위원),정창화,정창화,220-88-43431,197402
2018,한국타이어앤테크놀로지(주),751,사외이사(감사위원),조충환,조충환,220-88-43431,194202
2018,한국타이어앤테크놀로지(주),751,사외이사(감사위원),홍성필,홍성필,220-88-43431,196211
2019,한국타이어앤테크놀로지(주),751,사외이사(감사위원),정창화,정창화,220-88-43431,197402
2019,한국타이어앤테크놀로지(주),751,사외이사(감사위원),홍성필,홍성필,220-88-43431,196211
2019,한국타이어앤테크놀로지(주),751,사외이사(감사위원),조충환,조충환,220-88-43431,194202
2017,한국타이어앤테크놀로지(주),751,사외이사(감사위원),조충환,조충환,220-88-43431,194202
2019,한국테크놀로지그룹(주),751,사외이사(감사위원),전병준,전병준,220-81-02784,196010
2019,한국테크놀로지그룹(주),751,사외이사(감사위원),김순기,김순기,220-81-02784,195301
2017,한국테크놀로지그룹(주),751,사외이사(감사위원),전병준,전병준,220-81-02784,196010
2017,한국테크놀로지그룹(주),721,사외이사,김순기,김순기,220-81-02784,195301
2017,한국테크놀로지그룹(주),751,사외이사(감사위원),김한규,김한규,220-81-02784,196511
2018,한국테크놀로지그룹(주),751,사외이사(감사위원),김한규,김한규,220-81-02784,196511
2018,한국테크놀로지그룹(주),751,사외이사(감사위원),김순기,김순기,220-81-02784,195301
2018,한국테크놀로지그룹(주),751,사외이사(감사위원),전병준,전병준,220-81-02784,196010
2019,한국테크놀로지그룹(주),751,사외이사(감사위원),김한규,김한규,220-81-02784,196511
2018,한국투자금융지주(주),721,사외이사,호바트 리  엡스타인,호바트리엡스타인,214-87-26478,195701
2018,한국투자금융지주(주),751,사외이사(감사위원),윤대희,윤대희,214-87-26478,197206
2018,한국투자금융지주(주),751,사외이사(감사위원),김정기,김정기,214-87-26478,196202
2019,한국투자금융지주(주),751,사외이사(감사위원),정영록,정영록,214-87-26478,195805
2018,한국투자금융지주(주),721,사외이사,김태원,김태원,214-87-26478,198003
2019,한국투자금융지주(주),751,사외이사(감사위원),윤대희,윤대희,214-87-26478,197206
2019,한국투자금융지주(주),721,사외이사,조영태,조영태,214-87-26478,197205
2019,한국투자금융지주(주),751,사외이사(감사위원),김정기,김정기,214-87-26478,196202
2019,한국투자금융지주(주),721,사외이사,호바트 리  엡스타인,호바트리엡스타인,214-87-26478,195701
2018,한국투자금융지주(주),721,사외이사,조영태,조영태,214-87-26478,197205
2017,한국투자금융지주(주),721,사외이사,호바트 리  엡스타인,호바트리엡스타인,214-87-26478,195701
2018,한국투자금융지주(주),751,사외이사(감사위원),정영록,정영록,214-87-26478,195805
2017,한국투자금융지주(주),751,사외이사(감사위원),이상철,이상철,214-87-26478,196810
2017,한국투자금융지주(주),751,사외이사(감사위원),정영록,정영록,214-87-26478,195805
2017,한국투자금융지주(주),751,사외이사(감사위원),김재환,김재환,214-87-26478,196701
2019,한국투자금융지주(주),721,사외이사,김태원,김태원,214-87-26478,198003
2018,한국특수형강(주),751,사외이사(감사위원),이수환,이수환,606-81-01728,194303
2018,한국특수형강(주),751,사외이사(감사위원),전진국,전진국,606-81-01728,196409
2018,한국특수형강(주),751,사외이사(감사위원),윤병덕,윤병덕,606-81-01728,195405
2019,한국특수형강(주),751,사외이사(감사위원),윤병덕,윤병덕,606-81-01728,195405
2019,한국특수형강(주),751,사외이사(감사위원),이수환,이수환,606-81-01728,194303
2019,한국특수형강(주),751,사외이사(감사위원),전진국,전진국,606-81-01728,196409
2018,한국프랜지공업(주),721,사외이사,문 억,문억,620-81-00079,194311
2017,한국프랜지공업(주),721,사외이사,문 억,문억,620-81-00079,194311
2019,한국프랜지공업(주),721,사외이사,문 억,문억,620-81-00079,194311
2018,한국항공우주산업(주),751,사외이사(감사위원),원윤희,원윤희,110-81-42397,195709
2018,한국항공우주산업(주),751,사외이사(감사위원),박종진,박종진,110-81-42397,195708
2018,한국항공우주산업(주),751,사외이사(감사위원),이인,이인,110-81-42397,194902
2018,한국항공우주산업(주),751,사외이사(감사위원),정보주,정보주,110-81-42397,195405
2019,한국항공우주산업(주),751,사외이사(감사위원),정보주,정보주,110-81-42397,195405
2019,한국항공우주산업(주),751,사외이사(감사위원),이인,이인,110-81-42397,194902
2019,한국항공우주산업(주),751,사외이사(감사위원),박종진,박종진,110-81-42397,195708
2019,한국항공우주산업(주),751,사외이사(감사위원),원윤희,원윤희,110-81-42397,195709
2017,한국항공우주산업(주),751,사외이사(감사위원),이팔성,이팔성,110-81-42397,194402
2017,한국항공우주산업(주),751,사외이사(감사위원),이동호,이동호,110-81-42397,194804
2017,한국항공우주산업(주),751,사외이사(감사위원),김태영,김태영,110-81-42397,194901
2019,한국화장품(주),721,사외이사,이자영,이자영,101-86-55141,196304
2017,한국화장품(주),721,사외이사,이자영,이자영,101-86-55141,196304
2018,한국화장품(주),721,사외이사,이자영,이자영,101-86-55141,196304
2017,한라아이엠에스(주),721,사외이사,김민준,김민준,606-81-57969,195605
2019,한라아이엠에스(주),721,사외이사,김민준,김민준,606-81-57969,195605
2019,한라아이엠에스(주),721,사외이사,최병국,최병국,606-81-57969,195306
2018,한라아이엠에스(주),721,사외이사,김민준,김민준,606-81-57969,195605
2018,한라아이엠에스(주),721,사외이사,최병국,최병국,606-81-57969,195306
2017,한라아이엠에스(주),721,사외이사,최병국,최병국,606-81-57969,195306
2018,한류타임즈(주),721,사외이사,이정교,이정교,104-81-48945,194104
2019,한류타임즈(주),721,사외이사,한진영,한진영,104-81-48945,196304
2019,한류타임즈(주),721,사외이사,이정교,이정교,104-81-48945,194104
2019,한류타임즈(주),721,사외이사,김동하,김동하,104-81-48945,197602
2020,한류타임즈(주),721,사외이사,김동하,김동하,104-81-48945,197602
2020,한류타임즈(주),721,사외이사,한진영,한진영,104-81-48945,196304
2020,한류타임즈(주),721,사외이사,권영우,권영우,104-81-48945,195907
2020,한류타임즈(주),721,사외이사,이정교,이정교,104-81-48945,194104
2020,한류타임즈(주),721,사외이사,김광희,김광희,104-81-48945,197109
2020,한류타임즈(주),721,사외이사,조현희,조현희,104-81-48945,196908
2018,한류타임즈(주),721,사외이사,김경록,김경록,104-81-48945,197305
2018,한류타임즈(주),721,사외이사,유지강,유지강,104-81-48945,198110
2018,한류타임즈(주),721,사외이사,김광희,김광희,104-81-48945,197109
2017,한류타임즈(주),721,사외이사,김경록,김경록,104-81-48945,197305
2017,한류타임즈(주),721,사외이사,김관민,김관민,104-81-48945,196902
2017,한류타임즈(주),721,사외이사,유지강,유지강,104-81-48945,198110
2019,한류타임즈(주),721,사외이사,김광희,김광희,104-81-48945,197109
2017,한미반도체(주),721,사외이사,김민,김민,137-81-02051,197509
2018,한미반도체(주),721,사외이사,김 민,김민,137-81-02051,197509
2019,한미반도체(주),721,사외이사,김 민,김민,137-81-02051,197509
2019,한미사이언스(주),751,사외이사(감사위원),신유철,신유철,124-81-32296,196503
2019,한미사이언스(주),751,사외이사(감사위원),황의인,황의인,124-81-32296,195412
2018,한미사이언스(주),751,사외이사(감사위원),황의인,황의인,124-81-32296,195412
2018,한미사이언스(주),751,사외이사(감사위원),신유철,신유철,124-81-32296,196503
2017,한미사이언스(주),721,사외이사,황의인,황의인,124-81-32296,195412
2018,한미약품(주),751,사외이사(감사위원),이동호,이동호,124-87-00613,195304
2018,한미약품(주),751,사외이사(감사위원),김성훈,김성훈,124-87-00613,195807
2018,한미약품(주),751,사외이사(감사위원),서동철,서동철,124-87-00613,195606
2019,한미약품(주),751,사외이사(감사위원),서동철,서동철,124-87-00613,195606
2019,한미약품(주),751,사외이사(감사위원),김성훈,김성훈,124-87-00613,195807
2019,한미약품(주),751,사외이사(감사위원),이동호,이동호,124-87-00613,195304
2017,한미약품(주),751,사외이사(감사위원),이동호,이동호,124-87-00613,195304
2017,한미약품(주),751,사외이사(감사위원),서동철,서동철,124-87-00613,195606
2017,한미약품(주),751,사외이사(감사위원),김성훈,김성훈,124-87-00613,195807
2019,한성기업(주),721,사외이사,임종호,임종호,601-81-08347,195012
2018,한성기업(주),721,사외이사,임종호,임종호,601-81-08347,195012
2017,한성기업(주),721,사외이사,임종호,임종호,601-81-08347,195012
2018,한세실업(주),751,사외이사(감사위원),김기환,김기환,137-81-92214,195712
2018,한세실업(주),751,사외이사(감사위원),정다미,정다미,137-81-92214,196103
2018,한세실업(주),751,사외이사(감사위원),김중재,김중재,137-81-92214,195205
2019,한세실업(주),751,사외이사(감사위원),김기환,김기환,137-81-92214,195712
2019,한세실업(주),751,사외이사(감사위원),황영선,황영선,137-81-92214,196301
2019,한세실업(주),751,사외이사(감사위원),박찬구,박찬구,137-81-92214,196307
2017,한세실업(주),751,사외이사(감사위원),정다미,정다미,137-81-92214,196103
2017,한세실업(주),751,사외이사(감사위원),지동현,지동현,137-81-92214,195804
2017,한세실업(주),751,사외이사(감사위원),김중재,김중재,137-81-92214,195205
2018,한세엠케이(주),751,사외이사(감사위원),유석준,유석준,203-81-57509,196008
2018,한세엠케이(주),751,사외이사(감사위원),조태현,조태현,203-81-57509,195607
2018,한세엠케이(주),751,사외이사(감사위원),서광준,서광준,203-81-57509,195611
2019,한세엠케이(주),751,사외이사(감사위원),박호성,박호성,203-81-57509,195809
2018,한세엠케이(주),751,사외이사(감사위원),윤정호,윤정호,203-81-57509,195612
2019,한세엠케이(주),751,사외이사(감사위원),유석준,유석준,203-81-57509,196008
2017,한세엠케이(주),721,사외이사,윤정호,윤정호,203-81-57509,195612
2017,한세엠케이(주),721,사외이사,서광준,서광준,203-81-57509,195611
2017,한세엠케이(주),721,사외이사,유석준,유석준,203-81-57509,196008
2019,한세엠케이(주),751,사외이사(감사위원),조태현,조태현,203-81-57509,195607
2019,한세예스24홀딩스(주),751,사외이사(감사위원),이기화,이기화,137-81-08720,195907
2017,한세예스24홀딩스(주),751,사외이사(감사위원),이찬근,이찬근,137-81-08720,195808
2017,한세예스24홀딩스(주),751,사외이사(감사위원),이종재,이종재,137-81-08720,196101
2017,한세예스24홀딩스(주),751,사외이사(감사위원),이길송,이길송,137-81-08720,193809
2018,한세예스24홀딩스(주),751,사외이사(감사위원),이종재,이종재,137-81-08720,196101
2018,한세예스24홀딩스(주),751,사외이사(감사위원),이찬근,이찬근,137-81-08720,195808
2019,한세예스24홀딩스(주),751,사외이사(감사위원),이종재,이종재,137-81-08720,196101
2018,한세예스24홀딩스(주),751,사외이사(감사위원),이길송,이길송,137-81-08720,193809
2019,한세예스24홀딩스(주),751,사외이사(감사위원),이찬근,이찬근,137-81-08720,195808
2019,한솔로지스틱스(주),751,사외이사(감사위원),임복규,임복규,102-81-41359,196502
2019,한솔로지스틱스(주),751,사외이사(감사위원),이창선,이창선,102-81-41359,196412
2018,한솔로지스틱스(주),721,사외이사,임복규,임복규,102-81-41359,196502
2017,한솔로지스틱스(주),721,사외이사,임복규,임복규,102-81-41359,196502
2017,한솔인티큐브(주),721,사외이사,임병재,임병재,120-86-61116,195501
2018,한솔인티큐브(주),721,사외이사,임병재,임병재,120-86-61116,195501
2019,한솔인티큐브(주),721,사외이사,김철범,김철범,120-86-61116,196506
2019,한솔인티큐브(주),721,사외이사,임병재,임병재,120-86-61116,195501
2018,한솔제지(주),751,사외이사(감사위원),송재용,송재용,104-86-58322,196403
2018,한솔제지(주),751,사외이사(감사위원),임창묵,임창묵,104-86-58322,195611
2018,한솔제지(주),751,사외이사(감사위원),고정희,고정희,104-86-58322,196002
2017,한솔제지(주),751,사외이사(감사위원),임창묵,임창묵,104-86-58322,195611
2019,한솔제지(주),751,사외이사(감사위원),임창묵,임창묵,104-86-58322,195611
2019,한솔제지(주),751,사외이사(감사위원),송재용,송재용,104-86-58322,196403
2019,한솔제지(주),751,사외이사(감사위원),고정희,고정희,104-86-58322,196002
2017,한솔제지(주),751,사외이사(감사위원),송재용,송재용,104-86-58322,196403
2017,한솔제지(주),751,사외이사(감사위원),고정희,고정희,104-86-58322,196002
2019,한솔테크닉스(주),751,사외이사(감사위원),정경철,정경철,120-81-53945,197701
2019,한솔테크닉스(주),751,사외이사(감사위원),지동환,지동환,120-81-53945,196209
2018,한솔테크닉스(주),721,사외이사,지동환,지동환,120-81-53945,196209
2017,한솔테크닉스(주),721,사외이사,맹윤재,맹윤재,120-81-53945,195002
2019,한솔피엔에스(주),720,사외이사,윤우영,윤우영,120-81-59861,196012
2019,한솔피엔에스(주),751,사외이사(감사위원),정현철,정현철,120-81-59861,196503
2019,한솔피엔에스(주),751,사외이사(감사위원),조태복,조태복,120-81-59861,195611
2018,한솔피엔에스(주),720,사외이사,윤우영,윤우영,120-81-59861,196012
2017,한솔피엔에스(주),720,사외이사,윤우영,윤우영,120-81-59861,196012
2019,한솔홀딩스(주),751,사외이사(감사위원),이승섭,이승섭,104-81-25772,196202
2019,한솔홀딩스(주),751,사외이사(감사위원),이남우,이남우,104-81-25772,196401
2019,한솔홀딩스(주),751,사외이사(감사위원),손일태,손일태,104-81-25772,195405
2018,한솔홀딩스(주),751,사외이사(감사위원),이승섭,이승섭,104-81-25772,196202
2018,한솔홀딩스(주),751,사외이사(감사위원),김진호,김진호,104-81-25772,196101
2018,한솔홀딩스(주),751,사외이사(감사위원),손일태,손일태,104-81-25772,195405
2017,한솔홀딩스(주),751,사외이사(감사위원),손일태,손일태,104-81-25772,195405
2017,한솔홀딩스(주),751,사외이사(감사위원),이승섭,이승섭,104-81-25772,196202
2017,한솔홀딩스(주),751,사외이사(감사위원),김진호,김진호,104-81-25772,196101
2019,한스바이오메드(주),721,사외이사,김재욱,김재욱,206-81-17637,197304
2020,한스바이오메드(주),721,사외이사,김재욱,김재욱,206-81-17637,197304
2019,한스바이오메드(주),721,사외이사,오상석,오상석,206-81-17637,197006
2020,한스바이오메드(주),721,사외이사,오상석,오상석,206-81-17637,197006
2018,한신공영(주),721,사외이사,이용오,이용오,114-81-04605,194312
2019,한신공영(주),721,사외이사,이용오,이용오,114-81-04605,194312
2017,한신공영(주),721,사외이사,이용오,이용오,114-81-04605,194312
2017,한신기계공업(주),721,사외이사,이찬원,이찬원,134-81-03309,195401
2018,한신기계공업(주),721,사외이사,이찬원,이찬원,134-81-03309,195401
2019,한신기계공업(주),721,사외이사,이찬원,이찬원,134-81-03309,195401
2019,한양디지텍(주),721,사외이사,이원득,이원득,124-86-19959,197403
2017,한양디지텍(주),721,사외이사,이원득,이원득,124-86-19959,197403
2018,한양디지텍(주),721,사외이사,이원득,이원득,124-86-19959,197403
2018,한양이엔지(주),721,사외이사,장보훈,장보훈,124-81-37874,195201
2019,한양이엔지(주),721,사외이사,장보훈,장보훈,124-81-37874,195201
2017,한양이엔지(주),721,사외이사,장보훈,장보훈,124-81-37874,195201
2019,한양증권(주),721,사외이사,김성진,김성진,116-81-15073,195103
2017,한양증권(주),721,사외이사,김성진,김성진,116-81-15073,195103
2018,한양증권(주),721,사외이사,김성진,김성진,116-81-15073,195103
2017,한온시스템(주),751,사외이사(감사위원),방영민,방영민,306-81-24501,194811
2018,한온시스템(주),751,사외이사(감사위원),백성준,백성준,306-81-24501,196001
2018,한온시스템(주),721,사외이사,김도언,김도언,306-81-24501,194006
2018,한온시스템(주),751,사외이사(감사위원),방영민,방영민,306-81-24501,194811
2018,한온시스템(주),751,사외이사(감사위원),최동수,최동수,306-81-24501,194603
2018,한온시스템(주),721,사외이사,임방희,임방희,306-81-24501,196801
2019,한온시스템(주),721,사외이사,임방희,임방희,306-81-24501,196810
2019,한온시스템(주),751,사외이사(감사위원),방영민,방영민,306-81-24501,194811
2019,한온시스템(주),751,사외이사(감사위원),최동수,최동수,306-81-24501,194603
2019,한온시스템(주),721,사외이사,김도언,김도언,306-81-24501,194006
2019,한온시스템(주),751,사외이사(감사위원),백성준,백성준,306-81-24501,196001
2017,한온시스템(주),751,사외이사(감사위원),최동수,최동수,306-81-24501,194603
2017,한온시스템(주),721,사외이사,임방희,임방희,306-81-24501,196810
2017,한온시스템(주),751,사외이사(감사위원),이승주,이승주,306-81-24501,196111
2017,한온시스템(주),721,사외이사,김도언,김도언,306-81-24501,194006
2019,한올바이오파마(주),751,사외이사(감사위원),이정규,이정규,306-81-05479,196803
2019,한올바이오파마(주),751,사외이사(감사위원),조성종,조성종,306-81-05479,195808
2019,한올바이오파마(주),751,사외이사(감사위원),김진형,김진형,306-81-05479,197709
2018,한올바이오파마(주),751,사외이사(감사위원),김진형,김진형,306-81-05479,197709
2018,한올바이오파마(주),751,사외이사(감사위원),김성섭,김성섭,306-81-05479,196304
2018,한올바이오파마(주),751,사외이사(감사위원),조성종,조성종,306-81-05479,195808
2017,한올바이오파마(주),751,사외이사(감사위원),조성종,조성종,306-81-05479,195808
2017,한올바이오파마(주),751,사외이사(감사위원),김진형,김진형,306-81-05479,197709
2017,한올바이오파마(주),751,사외이사(감사위원),김성섭,김성섭,306-81-05479,196304
2018,한일네트웍스(주),721,사외이사,강문석,강문석,139-81-37667,195706
2017,한일네트웍스(주),721,사외이사,강문석,강문석,139-81-37667,195706
2019,한일네트웍스(주),721,사외이사,강문석,강문석,139-81-37667,195706
2019,한일단조공업(주),721,사외이사,남진현,남진현,203-81-51830,195407
2018,한일단조공업(주),721,사외이사,남진현,남진현,203-81-51830,195407
2017,한일단조공업(주),721,사외이사,남진현,남진현,203-81-51830,195407
2019,한일사료(주),721,사외이사,박정환,박정환,135-81-05182,196901
2018,한일사료(주),721,사외이사,박정환,박정환,135-81-05182,196901
2017,한일사료(주),721,사외이사,박정환,박정환,135-81-05182,196910
2018,한일시멘트(주),721,사외이사,김성태,김성태,463-87-01012,195202
2019,한일시멘트(주),721,사외이사,김성태,김성태,463-87-01012,195202
2018,한일철강(주),721,사외이사,송경호,송경호,201-81-44712,194705
2017,한일철강(주),721,사외이사,송경호,송경호,201-81-44712,194705
2019,한일철강(주),721,사외이사,황영익,황영익,201-81-44712,195311
